Timestamp,Source_IP,Dest_IP,Protocol,Port,Size
2025-11-21 15:32:54.902040,192.168.1.173,192.168.1.1,UDP,26726,363
2025-11-21 15:32:54.902045,192.168.1.129,192.168.1.1,TCP,13910,951
2025-11-21 15:32:54.902049,192.168.1.55,192.168.1.1,UDP,16944,1309
2025-11-21 15:32:54.902053,192.168.1.55,192.168.1.1,TCP,3333,1179
2025-11-21 15:32:54.902058,192.168.1.119,192.168.1.1,TCP,15859,107
2025-11-21 15:32:54.902062,203.0.113.100,192.168.1.1,UDP,80,28
2025-11-21 15:32:54.902067,192.168.1.81,192.168.1.1,TCP,45365,1382
2025-11-21 15:32:54.902071,192.168.1.97,192.168.1.1,UDP,46382,513
2025-11-21 15:32:54.902076,192.168.1.75,192.168.1.1,TCP,65338,150
2025-11-21 15:32:54.902080,192.168.1.156,192.168.1.1,TCP,51467,882
2025-11-21 15:32:54.902084,192.168.1.181,192.168.1.1,TCP,17847,719
2025-11-21 15:32:54.902089,192.168.1.155,192.168.1.1,TCP,53666,1338
2025-11-21 15:32:54.902093,192.168.1.142,192.168.1.1,TCP,41981,564
2025-11-21 15:32:54.902097,192.168.1.173,192.168.1.1,TCP,20504,219
2025-11-21 15:32:54.902102,192.168.1.90,192.168.1.1,UDP,22041,379
2025-11-21 15:32:54.902106,192.168.1.189,192.168.1.1,TCP,44194,881
2025-11-21 15:32:54.902111,192.168.1.63,192.168.1.1,TCP,30133,856
2025-11-21 15:32:54.902115,192.168.1.184,192.168.1.1,TCP,62588,902
2025-11-21 15:32:54.902119,192.168.1.95,192.168.1.1,UDP,5847,875
2025-11-21 15:32:54.902123,192.168.1.96,192.168.1.1,UDP,52437,1179
2025-11-21 15:32:54.902128,192.0.2.20,192.168.1.1,TCP,80,18
2025-11-21 15:32:54.902132,192.168.1.132,192.168.1.1,UDP,30082,186
2025-11-21 15:32:54.902137,192.168.1.126,192.168.1.1,TCP,59661,752
2025-11-21 15:32:54.902141,192.168.1.157,192.168.1.1,UDP,41488,380
2025-11-21 15:32:54.902146,192.168.1.148,192.168.1.1,UDP,8226,1099
2025-11-21 15:32:54.902150,192.0.2.1,192.168.1.1,TCP,80,46
2025-11-21 15:32:54.902155,192.168.1.152,192.168.1.1,UDP,7995,1144
2025-11-21 15:32:54.902159,198.18.0.30,192.168.1.1,TCP,80,17
2025-11-21 15:32:54.902163,192.168.1.96,192.168.1.1,TCP,26984,140
2025-11-21 15:32:54.902168,192.168.1.164,192.168.1.1,TCP,40028,544
2025-11-21 15:32:54.902172,192.0.2.1,192.168.1.1,UDP,80,21
2025-11-21 15:32:54.902176,192.168.1.169,192.168.1.1,UDP,62233,219
2025-11-21 15:32:54.902180,198.18.0.16,192.168.1.1,TCP,80,34
2025-11-21 15:32:54.902185,192.168.1.183,192.168.1.1,TCP,5826,877
2025-11-21 15:32:54.902189,192.168.1.148,192.168.1.1,UDP,64259,1446
2025-11-21 15:32:54.902193,192.0.2.1,192.168.1.1,UDP,80,21
2025-11-21 15:32:54.902197,192.168.1.85,192.168.1.1,UDP,23359,829
2025-11-21 15:32:54.902202,192.168.1.195,192.168.1.1,TCP,34587,907
2025-11-21 15:32:54.902206,192.168.1.131,192.168.1.1,TCP,46155,184
2025-11-21 15:32:54.902211,192.168.1.87,192.168.1.1,UDP,65321,135
2025-11-21 15:32:54.902215,192.168.1.79,192.168.1.1,UDP,23988,1055
2025-11-21 15:32:54.902220,192.168.1.61,192.168.1.1,UDP,40833,440
2025-11-21 15:32:54.902224,192.168.1.152,192.168.1.1,TCP,18952,1089
2025-11-21 15:32:54.902229,192.168.1.124,192.168.1.1,UDP,32346,577
2025-11-21 15:32:54.902233,192.168.1.63,192.168.1.1,UDP,27176,1474
2025-11-21 15:32:54.902237,192.168.1.63,192.168.1.1,UDP,21059,557
2025-11-21 15:32:54.902242,192.168.1.63,192.168.1.1,UDP,21973,230
2025-11-21 15:32:54.902246,192.168.1.133,192.168.1.1,UDP,4769,600
2025-11-21 15:32:54.902251,192.168.1.78,192.168.1.1,UDP,61219,706
2025-11-21 15:32:54.902255,192.168.1.171,192.168.1.1,TCP,44225,1036
2025-11-21 15:32:54.902259,192.168.1.169,192.168.1.1,UDP,14277,634
2025-11-21 15:32:54.902264,192.168.1.141,192.168.1.1,UDP,35324,1285
2025-11-21 15:32:54.902268,192.0.2.1,192.168.1.1,UDP,80,24
2025-11-21 15:32:54.902272,192.168.1.172,192.168.1.1,TCP,61700,855
2025-11-21 15:32:54.902277,192.168.1.160,192.168.1.1,TCP,53638,787
2025-11-21 15:32:54.902281,192.168.1.56,192.168.1.1,UDP,28568,190
2025-11-21 15:32:54.902286,192.168.1.153,192.168.1.1,UDP,6800,1285
2025-11-21 15:32:54.902290,192.168.1.195,192.168.1.1,UDP,27701,642
2025-11-21 15:32:54.902295,192.168.1.191,192.168.1.1,TCP,21008,472
2025-11-21 15:32:54.902299,192.168.1.100,192.168.1.1,UDP,37360,158
2025-11-21 15:32:54.902304,192.168.1.172,192.168.1.1,UDP,35265,1111
2025-11-21 15:32:54.902308,192.168.1.107,192.168.1.1,UDP,47614,1169
2025-11-21 15:32:54.902313,192.168.1.195,192.168.1.1,TCP,40643,791
2025-11-21 15:32:54.902317,192.168.1.67,192.168.1.1,UDP,13827,875
2025-11-21 15:32:54.902322,192.168.1.129,192.168.1.1,UDP,1375,1176
2025-11-21 15:32:54.902326,192.0.2.5,192.168.1.1,UDP,80,29
2025-11-21 15:32:54.902331,192.168.1.175,192.168.1.1,TCP,28320,675
2025-11-21 15:32:54.902335,192.168.1.71,192.168.1.1,UDP,32612,1184
2025-11-21 15:32:54.902339,192.168.1.72,192.168.1.1,TCP,14948,1005
2025-11-21 15:32:54.902344,192.168.1.61,192.168.1.1,UDP,15073,856
2025-11-21 15:32:54.902348,192.168.1.84,192.168.1.1,TCP,35292,974
2025-11-21 15:32:54.902353,192.168.1.129,192.168.1.1,TCP,46098,1116
2025-11-21 15:32:54.902357,192.168.1.83,192.168.1.1,TCP,47181,1343
2025-11-21 15:32:54.902361,192.168.1.80,192.168.1.1,TCP,16956,339
2025-11-21 15:32:54.902366,192.168.1.95,192.168.1.1,TCP,56221,350
2025-11-21 15:32:54.902370,192.168.1.142,192.168.1.1,TCP,48765,773
2025-11-21 15:32:54.902374,192.0.2.20,192.168.1.1,UDP,80,30
2025-11-21 15:32:54.902379,192.168.1.129,192.168.1.1,UDP,23875,1410
2025-11-21 15:32:54.902383,192.168.1.55,192.168.1.1,UDP,44274,465
2025-11-21 15:32:54.902387,192.0.2.15,192.168.1.1,UDP,80,34
2025-11-21 15:32:54.902392,192.168.1.145,192.168.1.1,UDP,47288,438
2025-11-21 15:32:54.902396,192.168.1.152,192.168.1.1,TCP,9532,128
2025-11-21 15:32:54.902401,192.168.1.142,192.168.1.1,UDP,52915,945
2025-11-21 15:32:54.902405,192.168.1.124,192.168.1.1,TCP,31367,254
2025-11-21 15:32:54.902410,192.168.1.104,192.168.1.1,TCP,27846,1041
2025-11-21 15:32:54.902414,192.168.1.171,192.168.1.1,TCP,10609,997
2025-11-21 15:32:54.902418,192.168.1.116,192.168.1.1,TCP,48597,609
2025-11-21 15:32:54.902422,192.168.1.95,192.168.1.1,TCP,37102,391
2025-11-21 15:32:54.902427,192.168.1.96,192.168.1.1,UDP,42282,574
2025-11-21 15:32:54.902432,192.168.1.113,192.168.1.1,TCP,2983,515
2025-11-21 15:32:54.902436,192.168.1.140,192.168.1.1,TCP,1800,485
2025-11-21 15:32:54.902440,192.168.1.78,192.168.1.1,TCP,9871,1272
2025-11-21 15:32:54.902444,192.168.1.200,192.168.1.1,UDP,48249,369
2025-11-21 15:32:54.902449,192.168.1.66,192.168.1.1,UDP,14486,359
2025-11-21 15:32:54.902453,192.168.1.188,192.168.1.1,TCP,54529,774
2025-11-21 15:32:54.902458,192.168.1.112,192.168.1.1,UDP,24623,1235
2025-11-21 15:32:54.902462,192.168.1.182,192.168.1.1,TCP,50899,443
2025-11-21 15:32:54.902466,192.168.1.118,192.168.1.1,TCP,64890,762
2025-11-21 15:32:54.902471,192.168.1.104,192.168.1.1,TCP,58305,1489
2025-11-21 15:32:54.902475,192.168.1.62,192.168.1.1,UDP,22409,963
2025-11-21 15:32:54.902479,192.168.1.60,192.168.1.1,TCP,46545,1282
2025-11-21 15:32:54.902484,192.168.1.144,192.168.1.1,UDP,23246,250
2025-11-21 15:32:54.902488,192.168.1.169,192.168.1.1,UDP,58110,1152
2025-11-21 15:32:54.902495,192.168.1.147,192.168.1.1,TCP,15423,1416
2025-11-21 15:32:54.902500,192.168.1.86,192.168.1.1,UDP,29964,779
2025-11-21 15:32:54.902504,192.168.1.137,192.168.1.1,TCP,50577,1167
2025-11-21 15:32:54.902509,192.168.1.160,192.168.1.1,UDP,5466,1456
2025-11-21 15:32:54.902513,192.168.1.160,192.168.1.1,UDP,10799,1409
2025-11-21 15:32:54.902518,192.168.1.170,192.168.1.1,TCP,65008,678
2025-11-21 15:32:54.902522,192.0.2.5,192.168.1.1,TCP,80,18
2025-11-21 15:32:54.902526,192.168.1.78,192.168.1.1,TCP,26843,1179
2025-11-21 15:32:54.902531,192.168.1.187,192.168.1.1,TCP,39201,615
2025-11-21 15:32:54.902535,192.168.1.148,192.168.1.1,TCP,3601,348
2025-11-21 15:32:54.902540,192.168.1.182,192.168.1.1,UDP,36290,506
2025-11-21 15:32:54.902548,192.168.1.87,192.168.1.1,UDP,16707,173
2025-11-21 15:32:54.902566,192.168.1.129,192.168.1.1,UDP,54127,110
2025-11-21 15:32:54.902571,192.168.1.151,192.168.1.1,TCP,25677,152
2025-11-21 15:32:54.902576,192.168.1.81,192.168.1.1,UDP,24256,1101
2025-11-21 15:32:54.902580,192.168.1.50,192.168.1.1,UDP,40992,860
2025-11-21 15:32:54.902585,198.18.0.40,192.168.1.1,TCP,80,34
2025-11-21 15:32:54.902589,192.168.1.186,192.168.1.1,UDP,60864,383
2025-11-21 15:32:54.902594,192.168.1.109,192.168.1.1,TCP,15114,684
2025-11-21 15:32:54.902598,192.168.1.91,192.168.1.1,TCP,20721,1283
2025-11-21 15:32:54.902602,192.168.1.147,192.168.1.1,TCP,49523,809
2025-11-21 15:32:54.902607,192.168.1.165,192.168.1.1,TCP,55884,1234
2025-11-21 15:32:54.902611,192.168.1.55,192.168.1.1,UDP,35835,1495
2025-11-21 15:32:54.902616,192.168.1.105,192.168.1.1,TCP,15376,1266
2025-11-21 15:32:54.902619,198.18.0.30,192.168.1.1,TCP,80,10
2025-11-21 15:32:54.902624,192.168.1.168,192.168.1.1,TCP,50284,343
2025-11-21 15:32:54.902628,192.168.1.173,192.168.1.1,UDP,59860,272
2025-11-21 15:32:54.902632,198.18.0.16,192.168.1.1,TCP,80,20
2025-11-21 15:32:54.902637,192.168.1.197,192.168.1.1,UDP,41610,108
2025-11-21 15:32:54.902641,192.168.1.162,192.168.1.1,TCP,23392,744
2025-11-21 15:32:54.902646,192.168.1.116,192.168.1.1,UDP,43763,923
2025-11-21 15:32:54.902650,192.168.1.50,192.168.1.1,UDP,39794,1293
2025-11-21 15:32:54.902655,192.168.1.70,192.168.1.1,UDP,15986,350
2025-11-21 15:32:54.902659,192.168.1.161,192.168.1.1,TCP,62601,119
2025-11-21 15:32:54.902664,192.168.1.183,192.168.1.1,TCP,7480,1014
2025-11-21 15:32:54.902668,192.168.1.100,192.168.1.1,TCP,29719,501
2025-11-21 15:32:54.902672,192.168.1.63,192.168.1.1,UDP,61853,342
2025-11-21 15:32:54.902676,192.168.1.60,192.168.1.1,UDP,57426,1087
2025-11-21 15:32:54.902681,192.168.1.65,192.168.1.1,UDP,26743,896
2025-11-21 15:32:54.902685,192.168.1.56,192.168.1.1,UDP,7419,648
2025-11-21 15:32:54.902690,192.168.1.77,192.168.1.1,UDP,54391,785
2025-11-21 15:32:54.902695,192.168.1.82,192.168.1.1,UDP,48247,909
2025-11-21 15:32:54.902699,198.18.0.30,192.168.1.1,UDP,80,40
2025-11-21 15:32:54.902703,192.168.1.114,192.168.1.1,UDP,37650,716
2025-11-21 15:32:54.902708,192.168.1.108,192.168.1.1,UDP,46027,1479
2025-11-21 15:32:54.902713,192.168.1.115,192.168.1.1,UDP,36743,457
2025-11-21 15:32:54.902717,192.168.1.167,192.168.1.1,UDP,10807,349
2025-11-21 15:32:54.902722,192.168.1.58,192.168.1.1,UDP,30675,762
2025-11-21 15:32:54.902726,192.168.1.148,192.168.1.1,TCP,29941,611
2025-11-21 15:32:54.902730,198.18.0.40,192.168.1.1,UDP,80,41
2025-11-21 15:32:54.902735,192.168.1.124,192.168.1.1,TCP,52927,912
2025-11-21 15:32:54.902739,198.18.0.30,192.168.1.1,TCP,80,43
2025-11-21 15:32:54.902743,192.168.1.147,192.168.1.1,TCP,24442,940
2025-11-21 15:32:54.902747,192.168.1.137,192.168.1.1,UDP,52502,1256
2025-11-21 15:32:54.902752,192.168.1.118,192.168.1.1,TCP,13776,1082
2025-11-21 15:32:54.902756,192.168.1.185,192.168.1.1,UDP,63776,1010
2025-11-21 15:32:54.902761,192.168.1.152,192.168.1.1,UDP,49104,1371
2025-11-21 15:32:54.902765,192.168.1.157,192.168.1.1,TCP,2166,158
2025-11-21 15:32:54.902770,192.168.1.141,192.168.1.1,TCP,7315,389
2025-11-21 15:32:54.902774,192.168.1.105,192.168.1.1,TCP,32197,1333
2025-11-21 15:32:54.902778,192.168.1.192,192.168.1.1,TCP,37168,895
2025-11-21 15:32:54.902783,192.168.1.173,192.168.1.1,UDP,26248,139
2025-11-21 15:32:54.902787,192.168.1.166,192.168.1.1,UDP,50045,217
2025-11-21 15:32:54.902792,192.168.1.51,192.168.1.1,TCP,12677,574
2025-11-21 15:32:54.902796,192.168.1.148,192.168.1.1,UDP,20714,1481
2025-11-21 15:32:54.902801,192.168.1.156,192.168.1.1,UDP,15752,339
2025-11-21 15:32:54.902805,192.168.1.61,192.168.1.1,TCP,21041,1392
2025-11-21 15:32:54.902810,192.168.1.114,192.168.1.1,TCP,59870,478
2025-11-21 15:32:54.902814,192.168.1.200,192.168.1.1,TCP,48782,859
2025-11-21 15:32:54.902818,192.168.1.50,192.168.1.1,TCP,63223,586
2025-11-21 15:32:54.902823,192.168.1.156,192.168.1.1,TCP,40655,208
2025-11-21 15:32:54.902827,192.168.1.84,192.168.1.1,UDP,51477,1403
2025-11-21 15:32:54.902832,192.168.1.77,192.168.1.1,UDP,36789,1172
2025-11-21 15:32:54.902836,192.168.1.55,192.168.1.1,UDP,34499,870
2025-11-21 15:32:54.902841,192.168.1.77,192.168.1.1,TCP,15302,612
2025-11-21 15:32:54.902845,192.168.1.136,192.168.1.1,TCP,24940,1343
2025-11-21 15:32:54.902850,192.168.1.125,192.168.1.1,UDP,23616,513
2025-11-21 15:32:54.902855,192.168.1.171,192.168.1.1,UDP,55443,1256
2025-11-21 15:32:54.902859,192.168.1.117,192.168.1.1,TCP,48663,1101
2025-11-21 15:32:54.902864,192.168.1.186,192.168.1.1,TCP,36064,228
2025-11-21 15:32:54.902868,192.168.1.138,192.168.1.1,TCP,3308,418
2025-11-21 15:32:54.902872,192.168.1.77,192.168.1.1,TCP,58917,1131
2025-11-21 15:32:54.902877,192.168.1.93,192.168.1.1,TCP,37761,1171
2025-11-21 15:32:54.902881,192.168.1.198,192.168.1.1,UDP,4220,603
2025-11-21 15:32:54.902886,192.168.1.185,192.168.1.1,TCP,32617,894
2025-11-21 15:32:54.902890,192.0.2.20,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.902895,192.168.1.123,192.168.1.1,UDP,26765,196
2025-11-21 15:32:54.902899,192.168.1.71,192.168.1.1,UDP,56526,296
2025-11-21 15:32:54.902904,192.168.1.150,192.168.1.1,UDP,47967,253
2025-11-21 15:32:54.902908,192.168.1.131,192.168.1.1,UDP,20217,137
2025-11-21 15:32:54.902913,192.168.1.90,192.168.1.1,TCP,64753,299
2025-11-21 15:32:54.902917,198.18.0.1,192.168.1.1,UDP,80,11
2025-11-21 15:32:54.902921,192.168.1.101,192.168.1.1,TCP,45247,339
2025-11-21 15:32:54.902926,198.18.0.16,192.168.1.1,TCP,80,31
2025-11-21 15:32:54.902930,192.168.1.165,192.168.1.1,TCP,21321,1484
2025-11-21 15:32:54.902934,192.0.2.15,192.168.1.1,TCP,80,44
2025-11-21 15:32:54.902938,192.0.2.15,192.168.1.1,UDP,80,36
2025-11-21 15:32:54.902942,192.168.1.109,192.168.1.1,UDP,51800,1412
2025-11-21 15:32:54.902947,192.168.1.53,192.168.1.1,TCP,5673,1222
2025-11-21 15:32:54.902951,198.18.0.1,192.168.1.1,UDP,80,17
2025-11-21 15:32:54.902955,192.168.1.175,192.168.1.1,UDP,41007,1266
2025-11-21 15:32:54.902959,192.168.1.184,192.168.1.1,TCP,25451,890
2025-11-21 15:32:54.902964,192.168.1.86,192.168.1.1,UDP,14480,110
2025-11-21 15:32:54.902968,192.168.1.190,192.168.1.1,UDP,61907,130
2025-11-21 15:32:54.902973,192.168.1.84,192.168.1.1,UDP,2363,1449
2025-11-21 15:32:54.902977,192.168.1.140,192.168.1.1,UDP,41621,1197
2025-11-21 15:32:54.902982,192.168.1.93,192.168.1.1,TCP,30489,511
2025-11-21 15:32:54.902986,192.168.1.156,192.168.1.1,TCP,64404,236
2025-11-21 15:32:54.902991,192.168.1.193,192.168.1.1,TCP,23453,487
2025-11-21 15:32:54.902995,192.168.1.63,192.168.1.1,UDP,26495,827
2025-11-21 15:32:54.903000,192.168.1.84,192.168.1.1,TCP,16498,931
2025-11-21 15:32:54.903004,192.168.1.68,192.168.1.1,UDP,7793,1095
2025-11-21 15:32:54.903008,192.168.1.132,192.168.1.1,UDP,26473,1190
2025-11-21 15:32:54.903013,192.168.1.166,192.168.1.1,UDP,63003,811
2025-11-21 15:32:54.903017,192.168.1.143,192.168.1.1,TCP,22936,1168
2025-11-21 15:32:54.903022,192.168.1.81,192.168.1.1,TCP,62840,702
2025-11-21 15:32:54.903026,192.168.1.65,192.168.1.1,TCP,37425,896
2025-11-21 15:32:54.903031,192.168.1.160,192.168.1.1,TCP,62236,1441
2025-11-21 15:32:54.903035,192.168.1.182,192.168.1.1,UDP,59859,555
2025-11-21 15:32:54.903040,192.168.1.89,192.168.1.1,TCP,47011,1382
2025-11-21 15:32:54.903044,192.0.2.20,192.168.1.1,TCP,80,46
2025-11-21 15:32:54.903048,192.168.1.128,192.168.1.1,UDP,17249,875
2025-11-21 15:32:54.903055,192.168.1.158,192.168.1.1,UDP,8274,677
2025-11-21 15:32:54.903059,192.168.1.85,192.168.1.1,UDP,40035,1103
2025-11-21 15:32:54.903064,192.168.1.63,192.168.1.1,TCP,51560,122
2025-11-21 15:32:54.903068,192.168.1.78,192.168.1.1,UDP,4171,438
2025-11-21 15:32:54.903073,192.168.1.108,192.168.1.1,TCP,41076,1337
2025-11-21 15:32:54.903077,192.0.2.5,192.168.1.1,UDP,80,26
2025-11-21 15:32:54.903081,192.168.1.61,192.168.1.1,UDP,59745,1454
2025-11-21 15:32:54.903086,192.168.1.138,192.168.1.1,TCP,17070,1208
2025-11-21 15:32:54.903090,192.168.1.113,192.168.1.1,TCP,54397,295
2025-11-21 15:32:54.903095,192.168.1.195,192.168.1.1,TCP,39510,1027
2025-11-21 15:32:54.903099,192.168.1.121,192.168.1.1,TCP,10392,324
2025-11-21 15:32:54.903103,192.168.1.131,192.168.1.1,TCP,48679,1217
2025-11-21 15:32:54.903108,192.168.1.95,192.168.1.1,TCP,40933,113
2025-11-21 15:32:54.903112,192.168.1.62,192.168.1.1,UDP,54629,101
2025-11-21 15:32:54.903116,192.168.1.196,192.168.1.1,TCP,38747,270
2025-11-21 15:32:54.903121,192.168.1.114,192.168.1.1,TCP,43815,620
2025-11-21 15:32:54.903125,192.168.1.121,192.168.1.1,TCP,12004,1113
2025-11-21 15:32:54.903129,192.168.1.131,192.168.1.1,TCP,62907,679
2025-11-21 15:32:54.903134,192.168.1.58,192.168.1.1,UDP,5492,741
2025-11-21 15:32:54.903138,192.168.1.122,192.168.1.1,TCP,60777,1071
2025-11-21 15:32:54.903142,192.168.1.174,192.168.1.1,TCP,59652,707
2025-11-21 15:32:54.903147,192.168.1.67,192.168.1.1,UDP,4811,222
2025-11-21 15:32:54.903151,192.168.1.50,192.168.1.1,UDP,58969,1309
2025-11-21 15:32:54.903156,192.168.1.125,192.168.1.1,UDP,39518,956
2025-11-21 15:32:54.903160,192.168.1.101,192.168.1.1,UDP,35298,974
2025-11-21 15:32:54.903165,192.168.1.165,192.168.1.1,TCP,35465,898
2025-11-21 15:32:54.903169,192.168.1.116,192.168.1.1,UDP,21964,1358
2025-11-21 15:32:54.903174,192.168.1.150,192.168.1.1,TCP,30941,950
2025-11-21 15:32:54.903178,192.168.1.110,192.168.1.1,TCP,48172,1380
2025-11-21 15:32:54.903182,192.168.1.54,192.168.1.1,UDP,24957,705
2025-11-21 15:32:54.903187,192.168.1.122,192.168.1.1,UDP,21331,555
2025-11-21 15:32:54.903192,192.168.1.192,192.168.1.1,UDP,61946,1019
2025-11-21 15:32:54.903196,192.168.1.95,192.168.1.1,UDP,44245,726
2025-11-21 15:32:54.903201,192.168.1.94,192.168.1.1,UDP,57689,746
2025-11-21 15:32:54.903205,192.168.1.144,192.168.1.1,TCP,19620,368
2025-11-21 15:32:54.903210,192.168.1.61,192.168.1.1,UDP,52935,790
2025-11-21 15:32:54.903214,192.168.1.169,192.168.1.1,UDP,14261,203
2025-11-21 15:32:54.903219,192.168.1.158,192.168.1.1,TCP,19884,1221
2025-11-21 15:32:54.903223,192.168.1.111,192.168.1.1,UDP,44410,1152
2025-11-21 15:32:54.903228,192.168.1.78,192.168.1.1,TCP,9838,1168
2025-11-21 15:32:54.903232,192.168.1.60,192.168.1.1,TCP,36582,1226
2025-11-21 15:32:54.903237,192.168.1.147,192.168.1.1,UDP,7701,1026
2025-11-21 15:32:54.903241,192.168.1.101,192.168.1.1,TCP,44496,288
2025-11-21 15:32:54.903245,192.168.1.73,192.168.1.1,TCP,18351,115
2025-11-21 15:32:54.903250,192.168.1.158,192.168.1.1,UDP,18780,1261
2025-11-21 15:32:54.903254,192.168.1.165,192.168.1.1,UDP,34509,990
2025-11-21 15:32:54.903259,192.168.1.116,192.168.1.1,UDP,55384,629
2025-11-21 15:32:54.903264,192.168.1.144,192.168.1.1,TCP,36314,1346
2025-11-21 15:32:54.903268,192.168.1.122,192.168.1.1,UDP,37622,882
2025-11-21 15:32:54.903272,192.168.1.131,192.168.1.1,TCP,29150,856
2025-11-21 15:32:54.903277,192.168.1.94,192.168.1.1,TCP,26338,857
2025-11-21 15:32:54.903281,192.168.1.82,192.168.1.1,UDP,48360,1192
2025-11-21 15:32:54.903286,192.0.2.5,192.168.1.1,TCP,80,15
2025-11-21 15:32:54.903290,192.168.1.148,192.168.1.1,UDP,19492,1050
2025-11-21 15:32:54.903295,192.168.1.125,192.168.1.1,UDP,40971,666
2025-11-21 15:32:54.903299,192.168.1.50,192.168.1.1,TCP,40730,917
2025-11-21 15:32:54.903303,192.168.1.152,192.168.1.1,UDP,8806,455
2025-11-21 15:32:54.903308,192.168.1.80,192.168.1.1,UDP,40793,161
2025-11-21 15:32:54.903313,192.168.1.165,192.168.1.1,UDP,30462,641
2025-11-21 15:32:54.903317,192.168.1.97,192.168.1.1,TCP,17469,664
2025-11-21 15:32:54.903321,192.168.1.81,192.168.1.1,UDP,1537,116
2025-11-21 15:32:54.903326,192.168.1.197,192.168.1.1,UDP,24018,337
2025-11-21 15:32:54.903330,192.168.1.156,192.168.1.1,UDP,43955,531
2025-11-21 15:32:54.903335,192.168.1.140,192.168.1.1,TCP,41954,1105
2025-11-21 15:32:54.903340,192.168.1.166,192.168.1.1,TCP,5109,1350
2025-11-21 15:32:54.903344,192.168.1.195,192.168.1.1,TCP,64876,568
2025-11-21 15:32:54.903348,192.0.2.15,192.168.1.1,TCP,80,21
2025-11-21 15:32:54.903352,192.168.1.79,192.168.1.1,UDP,8023,1226
2025-11-21 15:32:54.903357,192.168.1.162,192.168.1.1,UDP,43123,866
2025-11-21 15:32:54.903361,198.18.0.30,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.903366,192.168.1.114,192.168.1.1,TCP,56457,147
2025-11-21 15:32:54.903370,198.18.0.40,192.168.1.1,UDP,80,34
2025-11-21 15:32:54.903374,192.168.1.176,192.168.1.1,UDP,56746,590
2025-11-21 15:32:54.903379,192.168.1.67,192.168.1.1,TCP,22599,643
2025-11-21 15:32:54.903383,192.168.1.112,192.168.1.1,UDP,50996,826
2025-11-21 15:32:54.903388,192.168.1.97,192.168.1.1,TCP,30962,848
2025-11-21 15:32:54.903392,192.168.1.132,192.168.1.1,TCP,8581,1477
2025-11-21 15:32:54.903396,192.168.1.119,192.168.1.1,UDP,43450,1081
2025-11-21 15:32:54.903401,192.168.1.71,192.168.1.1,UDP,54784,341
2025-11-21 15:32:54.903405,192.168.1.199,192.168.1.1,UDP,6918,1164
2025-11-21 15:32:54.903410,192.168.1.94,192.168.1.1,UDP,10234,798
2025-11-21 15:32:54.903415,192.168.1.130,192.168.1.1,TCP,3763,317
2025-11-21 15:32:54.903419,192.168.1.51,192.168.1.1,UDP,60464,652
2025-11-21 15:32:54.903424,192.168.1.191,192.168.1.1,TCP,20138,182
2025-11-21 15:32:54.903428,192.168.1.95,192.168.1.1,UDP,38074,1480
2025-11-21 15:32:54.903432,192.168.1.158,192.168.1.1,TCP,6237,874
2025-11-21 15:32:54.903436,192.0.2.20,192.168.1.1,UDP,80,24
2025-11-21 15:32:54.903441,192.168.1.195,192.168.1.1,UDP,46650,1424
2025-11-21 15:32:54.903445,192.168.1.156,192.168.1.1,UDP,60657,761
2025-11-21 15:32:54.903450,192.168.1.91,192.168.1.1,TCP,4329,1017
2025-11-21 15:32:54.903454,192.168.1.171,192.168.1.1,TCP,62030,923
2025-11-21 15:32:54.903458,198.18.0.30,192.168.1.1,TCP,80,48
2025-11-21 15:32:54.903462,192.168.1.124,192.168.1.1,UDP,41408,168
2025-11-21 15:32:54.903467,192.168.1.86,192.168.1.1,UDP,17628,1068
2025-11-21 15:32:54.903472,192.168.1.112,192.168.1.1,UDP,14949,167
2025-11-21 15:32:54.903476,192.0.2.1,192.168.1.1,TCP,80,15
2025-11-21 15:32:54.903480,192.168.1.71,192.168.1.1,TCP,40180,1282
2025-11-21 15:32:54.903484,192.168.1.179,192.168.1.1,TCP,3900,717
2025-11-21 15:32:54.903489,192.168.1.198,192.168.1.1,TCP,36066,1376
2025-11-21 15:32:54.903493,192.168.1.52,192.168.1.1,TCP,17660,1143
2025-11-21 15:32:54.903497,192.168.1.110,192.168.1.1,TCP,11266,1425
2025-11-21 15:32:54.903501,192.168.1.94,192.168.1.1,TCP,22992,652
2025-11-21 15:32:54.903505,192.168.1.164,192.168.1.1,TCP,16096,298
2025-11-21 15:32:54.903510,192.168.1.182,192.168.1.1,TCP,29159,229
2025-11-21 15:32:54.903514,192.168.1.79,192.168.1.1,UDP,35340,1068
2025-11-21 15:32:54.903519,192.168.1.194,192.168.1.1,TCP,52388,1362
2025-11-21 15:32:54.903523,192.168.1.56,192.168.1.1,UDP,6425,742
2025-11-21 15:32:54.903528,192.168.1.104,192.168.1.1,UDP,41119,1155
2025-11-21 15:32:54.903532,192.168.1.112,192.168.1.1,UDP,29788,1078
2025-11-21 15:32:54.903537,192.168.1.165,192.168.1.1,TCP,44212,892
2025-11-21 15:32:54.903542,192.168.1.190,192.168.1.1,UDP,57885,956
2025-11-21 15:32:54.903546,192.168.1.182,192.168.1.1,UDP,21626,1043
2025-11-21 15:32:54.903551,192.168.1.179,192.168.1.1,TCP,15352,233
